Name,Year,Site,Transect,Quadrat,Point,Row,Column,Label,Functional Group
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,34,1030,1885,SHAD,TWS
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,35,241,975,SHAD,TWS
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,36,1245,1548,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,37,1020,1748,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,38,461,1992,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,39,880,1813,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,40,205,850,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,41,1411,1292,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,42,1222,1003,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,43,1038,1592,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,44,440,1268,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,45,643,1952,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,46,391,1567,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,47,697,1933,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,48,1257,1167,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,49,793,898,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,50,639,1629,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,1,1253,2104,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,2,644,1228,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,3,218,1393,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,4,702,1583,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,5,182,1643,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,6,99,1445,INC2,FILT
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,7,431,1573,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,8,1211,1458,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,9,210,922,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,10,523,2076,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,11,97,2122,WAND,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,12,845,2080,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,13,1071,1165,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,14,337,1395,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,15,572,1425,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,16,1155,1569,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,17,593,1719,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,18,158,1102,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,19,390,1256,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,20,587,1074,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,21,468,1152,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,22,185,2015,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,23,510,1827,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,24,1189,1508,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,25,549,1385,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,26,572,2121,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,27,1055,1323,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,28,1227,1925,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,29,415,1694,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,30,1070,999,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,31,133,2096,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,32,210,1159,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,33,855,1356,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,34,655,1407,SID,CORAL
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,35,1027,1273,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,36,1005,1961,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,37,839,1884,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,38,799,1145,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,39,742,1388,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,40,351,2101,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,41,1133,2019,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,42,400,1205,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,43,168,2004,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,44,899,2078,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,45,716,1220,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,46,318,933,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,47,1232,1330,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,48,826,1813,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,49,1044,1020,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,50,1257,1238,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,1,739,1692,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,2,667,2070,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,3,857,2008,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,4,850,2150,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,5,427,964,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,6,1272,1890,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,7,829,1072,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,8,798,977,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,9,523,2042,SHAD,TWS
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,10,592,1747,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,11,890,2107,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,12,699,1897,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,13,1010,1257,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,14,879,1587,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,15,926,1429,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,16,386,1060,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,17,173,1401,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,18,387,1334,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,19,702,2054,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,20,1269,1328,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,21,162,1619,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,22,241,2084,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,23,718,2059,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,24,222,1873,SHAD,TWS
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,25,625,1568,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,26,299,1075,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,27,663,2141,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,28,343,1166,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,29,162,1279,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,30,1348,1664,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,31,587,1557,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,32,419,1031,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,33,787,943,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,34,178,1822,SHAD,TWS
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,35,799,1494,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,36,1207,1864,TCC,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,37,1115,1409,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,38,616,1321,ARC,SUB
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,39,410,942,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,40,1362,1565,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,41,798,1617,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,42,1133,1349,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,43,745,1455,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,44,1180,1964,ARC,SUB
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,45,481,1364,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,46,1199,1402,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,47,319,2101,TCC,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,48,1254,1842,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,49,273,1189,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,50,147,1309,TFL,TURF
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,1,225,1222,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,2,364,1739,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,3,1158,1319,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,4,319,1117,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,5,911,1850,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,6,775,1219,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,7,499,1725,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,8,1199,1379,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,9,902,1479,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,10,1397,2011,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,11,1036,2166,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,12,1396,1862,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,13,185,1628,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,14,1228,1583,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,15,1124,1370,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,16,605,1846,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,17,1201,1643,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,18,206,2046,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,19,1232,972,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,20,198,1764,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,21,1342,1128,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,22,667,1554,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,23,536,1665,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,24,1240,1534,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,25,1408,1690,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,26,499,1068,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,27,1010,1362,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,28,642,1729,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,29,588,1069,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,30,907,1714,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,31,474,1247,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,32,1359,1991,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,33,1335,1054,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,34,376,2124,SHAD,TWS
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,35,1288,1154,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,36,658,1020,TFL,TURF
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,37,1084,1104,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,38,605,1835,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,39,831,1000,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,40,361,949,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,41,785,2002,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,42,343,1998,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,43,1055,1614,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,44,456,1658,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,45,1324,1799,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,46,299,1779,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,47,1179,1980,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,48,263,1749,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,49,1000,1238,ARC,SUB
AN_2016_fechada_t2_q (9).JPG,2016,Âncoras,2,9,50,1302,1372,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,1,1155,1177,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,2,1972,3116,SHAD,TWS
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,3,1274,1577,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,4,1735,2183,SID,CORAL
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,5,2221,1317,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,6,577,1563,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,7,1209,983,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,8,440,2463,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,9,1359,1643,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,10,2361,2258,TCC,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,11,1975,2806,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,12,2191,3021,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,13,777,2151,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,14,288,2793,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,15,823,911,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,16,1782,1042,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,17,2437,2607,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,18,2384,1821,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,19,647,2612,ZOS,ZOANT
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,20,685,3076,SHAD,TWS
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,21,688,1280,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,22,1512,2211,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,23,320,1478,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,24,307,1922,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,25,1041,1617,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,26,1054,2609,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,27,1731,1539,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,28,450,2883,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,29,1003,832,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,30,676,1304,SHAD,TWS
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,31,2388,2935,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,32,2263,936,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,33,1706,819,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,34,988,2494,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,35,770,3098,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,36,747,893,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,37,219,2478,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,38,867,1824,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,39,1034,1324,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,40,818,1025,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,41,1163,1947,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,42,2246,1885,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,43,1244,2658,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,44,2120,2974,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,45,1689,971,ARC,SUB
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,46,622,2190,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,47,1060,2413,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,48,450,1269,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,49,1206,1371,TFL,TURF
AN_2017_fechada_t1_q (10).JPG,2017,Âncoras,1,10,50,1682,1261,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,1,752,2503,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,2,268,1166,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,3,213,2654,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,4,973,1378,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,5,508,1665,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,6,1599,2170,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,7,1770,2571,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,8,477,1963,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,9,846,909,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,10,1148,1427,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,11,171,3014,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,12,2031,2680,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,13,1995,2960,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,14,658,897,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,15,2458,1942,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,16,630,813,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,17,248,1455,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,18,1622,1477,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,19,716,1354,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,20,962,2212,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,21,565,1574,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,22,1548,1122,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,23,1241,846,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,24,2171,849,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,25,1219,1875,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,26,1982,2675,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,27,176,1339,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,28,151,2923,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,29,1329,2022,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,30,1057,3068,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,31,2280,2984,ZOS,ZOANT
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,32,1972,2705,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,33,1911,957,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,34,701,807,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,35,600,2946,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,36,1721,2164,OMFL2,MFL
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,37,1195,852,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,38,1430,3062,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,39,2272,3147,TCC,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,40,1674,3126,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,41,1657,1680,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,42,546,2284,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,43,311,1188,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,44,1988,2881,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,45,536,2808,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,46,1662,1469,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,47,2368,2631,TFL,TURF
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,48,1150,3139,SHAD,TWS
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,49,1389,1863,ARC,SUB
AN_2017_fechada_t1_q (1).JPG,2017,Âncoras,1,1,50,1223,2518,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,1,1717,2362,SID,CORAL
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,2,1177,1714,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,3,1100,1127,ARC,SUB
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,4,862,2891,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,5,1506,969,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,6,1680,1339,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,7,1861,2093,ZOS,ZOANT
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,8,1379,2108,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,9,198,1513,SHAD,TWS
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,10,2486,1553,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,11,1656,939,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,12,734,2829,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,13,1138,2073,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,14,1236,1013,TFL,TURF
AN_2017_fechada_t1_q (2).JPG,2017,Âncoras,1,2,15,1181,2895,ARC,SUB
