Name,Year,Site,Transect,Quadrat,Point,Row,Column,Label,Functional Group
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,2,1324,1521,TFL,TURF
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,3,1156,1029,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,4,1284,1833,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,5,738,1822,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,6,1154,1912,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,7,1355,2063,TFL,TURF
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,8,678,1594,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,9,1310,1838,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,10,607,1987,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,11,781,2004,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,12,1317,1628,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,13,1094,1925,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,14,1261,1833,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,15,1067,1492,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,16,833,1026,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,17,497,1129,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,18,789,1595,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,19,1246,1537,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,20,1365,1380,TFL,TURF
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,21,622,1991,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,22,1257,1897,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,23,1202,1301,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,24,660,1065,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,25,1046,1430,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,26,472,1313,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,27,820,1301,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,28,1179,1479,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,29,503,1333,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,30,1187,1764,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,31,875,1658,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,32,1059,1283,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,33,1426,1676,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,34,1306,1761,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,35,949,2028,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,36,779,1605,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,37,341,1872,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,38,1113,1535,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,39,1121,1420,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,40,1238,1575,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,41,487,1699,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,42,675,2031,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,43,465,1311,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,44,353,1539,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,45,492,1082,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,46,454,1514,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,47,1155,1370,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,48,775,1328,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,49,728,1299,ARC,SUB
AN_2016_fechada_t2_q (3).JPG,2016,Âncoras,2,3,50,1027,963,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,1,614,1253,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,2,745,1066,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,3,1016,1371,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,4,1237,1832,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,5,142,1000,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,6,1006,1750,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,7,796,1355,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,8,192,1378,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,9,1308,1912,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,10,1245,902,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,11,789,1829,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,12,434,1200,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,13,1113,1456,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,14,648,1178,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,15,173,1694,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,16,713,1588,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,17,765,1268,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,18,1264,2074,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,19,476,1928,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,20,1012,2029,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,21,1252,1802,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,22,962,1025,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,23,257,911,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,24,1147,1729,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,25,1221,1021,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,26,433,1799,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,27,828,1599,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,28,1241,1980,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,29,1173,1686,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,30,314,1466,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,31,216,1149,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,32,1223,991,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,33,661,1020,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,34,660,1406,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,35,908,1969,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,36,397,1825,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,37,319,1341,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,38,253,1554,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,39,1076,954,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,40,647,2020,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,41,944,1903,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,42,1368,1252,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,43,1263,1951,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,44,1269,1674,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,45,147,1106,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,46,1356,1617,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,47,1029,1184,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,48,293,2094,TFL,TURF
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,49,1116,1725,ARC,SUB
AN_2016_fechada_t2_q (4).JPG,2016,Âncoras,2,4,50,771,1139,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,1,949,1356,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,2,457,817,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,3,195,1636,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,4,518,1142,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,5,229,907,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,6,246,1898,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,7,1379,915,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,8,393,1640,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,9,1121,1859,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,10,1059,1694,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,11,1200,1668,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,12,1407,1371,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,13,581,932,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,14,306,762,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,15,1180,1336,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,16,301,1341,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,17,895,1243,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,18,227,705,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,19,1016,1831,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,20,455,1121,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,21,1400,1071,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,22,323,1464,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,23,1163,1493,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,24,978,1089,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,25,427,1581,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,26,241,893,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,27,623,1590,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,28,381,1876,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,29,473,1365,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,30,767,668,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,31,671,1144,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,32,1210,1296,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,33,259,1449,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,34,926,1032,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,35,1398,684,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,36,1031,1327,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,37,726,1115,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,38,345,939,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,39,513,1897,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,40,1254,1648,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,41,952,1750,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,42,559,1001,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,43,1170,1122,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,44,511,1558,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,45,475,848,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,46,841,1002,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,47,1176,1428,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,48,333,1254,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,49,700,677,ARC,SUB
AN_2016_fechada_t2_q (5).JPG,2016,Âncoras,2,5,50,159,721,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,1,777,1650,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,2,941,1656,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,3,889,1015,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,4,1078,1424,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,5,1328,1908,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,6,953,1516,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,7,1298,1335,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,8,1351,858,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,9,802,1702,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,10,1377,1059,ZOS,ZOANT
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,11,830,1372,ZOS,ZOANT
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,12,953,1190,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,13,399,946,SID,CORAL
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,14,621,1332,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,15,1215,1992,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,16,1050,1612,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,17,739,1484,ZOS,ZOANT
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,18,1131,1227,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,19,828,1317,ZOS,ZOANT
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,20,1359,1279,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,21,836,887,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,22,923,842,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,23,1043,1266,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,24,945,1013,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,25,1095,1981,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,26,1027,1579,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,27,347,1562,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,28,511,1848,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,29,895,1533,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,30,447,951,SID,CORAL
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,31,411,1074,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,32,1237,1513,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,33,716,1765,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,34,1030,1884,SHAD,TWS
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,35,241,974,SHAD,TWS
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,36,1244,1548,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,37,1019,1748,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,38,461,1991,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,39,879,1812,CNA/CC,MCR
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,40,204,850,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,41,1410,1291,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,42,1221,1002,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,43,1037,1592,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,44,439,1268,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,45,642,1952,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,46,390,1566,ARC,SUB
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,47,696,1932,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,48,1257,1166,TFL,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,49,792,898,TCC,TURF
AN_2016_fechada_t2_q (6).JPG,2016,Âncoras,2,6,50,639,1628,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,1,1253,2104,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,2,643,1228,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,3,217,1393,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,4,702,1582,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,5,182,1643,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,6,98,1444,CNA/CC,MCR
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,7,430,1573,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,8,1211,1458,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,9,210,921,ARC,SUB
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,10,522,2075,ARC,SUB
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,11,96,2121,WAND,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,12,845,2079,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,13,1070,1164,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,14,336,1394,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,15,572,1425,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,16,1155,1568,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,17,593,1719,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,18,158,1101,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,19,390,1256,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,20,586,1074,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,21,468,1151,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,22,185,2015,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,23,509,1827,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,24,1188,1508,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,25,548,1384,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,26,571,2121,ARC,SUB
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,27,1055,1322,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,28,1226,1925,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,29,415,1693,CNA/CC,MCR
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,30,1070,998,ARC,SUB
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,31,132,2096,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,32,210,1159,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,33,854,1355,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,34,655,1407,SID,CORAL
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,35,1026,1273,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,36,1004,1960,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,37,839,1884,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,38,799,1144,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,39,742,1388,CNA/CC,MCR
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,40,350,2100,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,41,1133,2018,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,42,400,1204,TCC,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,43,167,2003,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,44,898,2078,ARC,SUB
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,45,716,1219,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,46,318,933,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,47,1232,1330,TFL,TURF
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,48,826,1812,SHAD,TWS
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,49,1043,1019,ZOS,ZOANT
AN_2016_fechada_t2_q (7).JPG,2016,Âncoras,2,7,50,1256,1238,ARC,SUB
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,1,738,1692,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,2,666,2070,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,3,857,2007,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,4,849,2150,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,5,427,964,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,6,1271,1889,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,7,828,1071,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,8,798,976,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,9,523,2041,SHAD,TWS
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,10,591,1746,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,11,889,2106,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,12,698,1896,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,13,1010,1256,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,14,878,1587,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,15,925,1429,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,16,386,1060,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,17,173,1400,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,18,387,1334,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,19,701,2053,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,20,1268,1327,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,21,162,1618,SHAD,TWS
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,22,240,2084,DICT,MFC
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,23,717,2059,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,24,221,1873,ARC,SUB
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,25,625,1568,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,26,299,1075,CNA/CC,MCR
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,27,663,2141,ARC,SUB
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,28,343,1166,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,29,162,1278,TCC,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,30,1347,1664,ZOS,ZOANT
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,31,586,1557,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,32,419,1031,TFL,TURF
AN_2016_fechada_t2_q (8).JPG,2016,Âncoras,2,8,33,787,943,ZOS,ZOANT
